mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7780288219451904,0.2538553812072384,0.047397518157958986,0.01847411801878771,,5,4,2,300,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9856733524355301,0.9743589743589743,0.9805581894968318,0.004156602922825701,8
0.1934525489807129,0.07275175487216956,0.014142608642578125,0.0036007815840440336,,5,4,5,100,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9799752431476568,0.0035599048471848613,13
0.3457087516784668,0.06867312439758454,0.020008420944213866,0.00030911575532836214,,5,4,5,200,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.98005698005698,0.9856733524355301,0.9743589743589743,0.978822155342221,0.003872494765809778,91
0.5783779621124268,0.22397056182831424,0.034596920013427734,0.013633805498986148,,5,4,5,300,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9856733524355301,0.9743589743589743,0.9805581894968318,0.004156602922825701,8
0.2245481014251709,0.08069959487572602,0.017409420013427733,0.006731197160138665,,5,4,10,100,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.397689151763916,0.1382100790332974,0.02542142868041992,0.008445524337975633,,5,4,10,200,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.98005698005698,0.9827586206896551,0.9743589743589743,0.978239208993046,0.002892708217094162,99
0.6944794654846191,0.21928633788950735,0.04014430046081543,0.015977443293412222,,5,4,10,300,"{'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9827586206896551,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9799752431476568,0.0035599048471848613,13
0.24295659065246583,0.07974915661270934,0.01838030815124512,0.005297521537851808,,10,1,2,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9767441860465116,0.9799426934097422,0.9828571428571429,0.9855907780979827,0.98005698005698,0.981038356093672,0.0029878421455153247,7
0.3911143779754639,0.1397385128826516,0.026630973815917967,0.009841924998878496,,10,1,2,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9797101449275363,0.9799426934097422,0.9828571428571429,0.9855907780979827,0.98005698005698,0.9816315478698767,0.0022891426134568804,1
0.6729425430297852,0.21856302655768292,0.033170461654663086,0.005883470755271246,,10,1,2,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9797101449275363,0.9771428571428571,0.9828571428571429,0.9855907780979827,0.98005698005698,0.9810715806164998,0.0028958303802109715,4
0.24238619804382325,0.0876786811512079,0.016073226928710938,0.0035497357929677835,,10,1,5,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9771428571428571,0.9793560181098551,0.002820258116752494,78
0.4088566303253174,0.13995790004938163,0.02733469009399414,0.009902853102630024,,10,1,5,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9771428571428571,0.9793560181098551,0.002820258116752494,78
0.6477242469787597,0.19601988807406595,0.036414813995361325,0.015601533628542788,,10,1,5,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9771428571428571,0.9793560181098551,0.002820258116752494,78
0.26697745323181155,0.08474977337474306,0.01920475959777832,0.00742564859334055,,10,1,10,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9771428571428571,0.9793560181098551,0.002820258116752494,78
0.3727667808532715,0.09010258775365619,0.02132859230041504,0.002280134992974287,,10,1,10,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9771428571428571,0.9793560181098551,0.002820258116752494,78
0.7399293899536132,0.24705894019846938,0.04465222358703613,0.020511621991696583,,10,1,10,300,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.976878612716763,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.98005698005698,0.9799388426926796,0.0025947686964079204,28
0.2969932556152344,0.07228972263161094,0.022640705108642578,0.008652552940569741,,10,2,2,100,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
0.4005014419555664,0.15114919582858605,0.027528953552246094,0.0142856889421542,,10,2,2,200,"{'class_weight': None, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9798270893371758,0.9771428571428571,0.9828571428571429,0.9827586206896551,0.9743589743589743,0.9793889368771611,0.0032839182816019486,55
